id,name,description,direction,is_dwell_times_filtering_countline,is_anpr,is_speed,start_lat,start_long,end_lat,end_long,mean_lat,mean_lon
48331,S26_StationSt_cyclelane_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.947945,-1.141739,52.947956,-1.141744,52.9479505,-1.1417415000000002
48630,S184_QueensRoad_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.946587,-1.141583,52.946552,-1.141583,52.946569499999995,-1.141583
48631,S184_QueensRoad_road_not002,,ANTICLOCKWISE_ONLY,False,False,False,52.946541,-1.141613,52.946503,-1.141614,52.946522,-1.1416135
49226,S96_NuthallRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.967842,-1.184229,52.967861,-1.184154,52.967851499999995,-1.1841914999999998
49227,S96_NuthallRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.967827,-1.184291,52.967842,-1.184229,52.967834499999995,-1.18426
49228,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.967861,-1.184244,52.967873,-1.184158,52.967867,-1.184201
49229,S98_BobbersMillBridge_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.966736,-1.18316,52.966793,-1.183007,52.9667645,-1.1830835
49230,S98_BobbersMillBridge_path_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.966793,-1.183007,52.966808,-1.182971,52.966800500000005,-1.182989
49231,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.966702,-1.182971,52.966686,-1.183063,52.966694000000004,-1.183017
49232,S112_ManversSt_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.946728,-1.131273,52.946751,-1.131229,52.9467395,-1.131251
49233,S112_ManversSt_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.946751,-1.131229,52.946789,-1.131152,52.94677,-1.1311905
49234,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.946892,-1.131477,52.946877,-1.131314,52.946884499999996,-1.1313955
49235,S113_MeadowLn_road_not002,,CLOCKWISE_ONLY,False,False,True,52.946022,-1.130769,52.94598,-1.130667,52.946000999999995,-1.130718
49236,S113_MeadowLn_path_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.94598,-1.130667,52.945969,-1.130639,52.9459745,-1.1306530000000001
49237,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.946022,-1.130769,52.94598,-1.130667,52.946000999999995,-1.130718
49247,S95_AlfretonRd_road_not002,,CLOCKWISE_ONLY,False,False,True,52.96413,-1.178108,52.964085,-1.178148,52.9641075,-1.178128
49248,S95_AlfretonRd_path_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.964085,-1.178148,52.964039,-1.178171,52.964062,-1.1781595
49249,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.9641,-1.178066,52.96405,-1.17812,52.964075,-1.178093
49250,S93_AlfretonRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.963734,-1.176616,52.963699,-1.17664,52.963716500000004,-1.176628
49251,S93_AlfretonRd_path_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.963699,-1.17664,52.963673,-1.17666,52.963685999999996,-1.17665
49252,S114_DalesideRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.946518,-1.128942,52.946484,-1.128961,52.946501,-1.1289514999999999
49253,S114_DalesideRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.946484,-1.128961,52.94643,-1.128985,52.946456999999995,-1.128973
49254,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.94603,-1.130737,52.946003,-1.130658,52.9460165,-1.1306975000000001
49255,S128_IlkestonRd_road_not002,,CLOCKWISE_ONLY,False,False,True,52.955925,-1.163154,52.95599,-1.163099,52.9559575,-1.1631265000000002
49256,S128_IlkestonRd_parth_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.955994,-1.163116,52.956028,-1.163113,52.956011000000004,-1.1631145
49257,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.955921,-1.163132,52.955997,-1.163159,52.955959,-1.1631455000000002
49258,S129_IlkestonRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.955902,-1.1637,52.955925,-1.163696,52.9559135,-1.1636980000000001
49259,S129_IlkestonRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.955925,-1.163696,52.955956,-1.163682,52.9559405,-1.1636890000000002
49260,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.955933,-1.163658,52.95599,-1.16361,52.9559615,-1.163634
49261,S176_WoodboroughRd_road_not002,,CLOCKWISE_ONLY,False,False,True,52.960464,-1.147887,52.960487,-1.147928,52.9604755,-1.1479075
49262,S176_WoodboroughRd_path_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.960487,-1.147928,52.960503,-1.147963,52.960495,-1.1479455
49263,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.960396,-1.147956,52.960434,-1.148059,52.960415,-1.1480074999999998
49268,S206_SheriffsWay_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.945869,-1.14803,52.945843,-1.147785,52.945856000000006,-1.1479075
49269,S211_UpperParliamentSt_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.954609,-1.153725,52.9547,-1.153738,52.954654500000004,-1.1537315
49270,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.954655,-1.153691,52.954704,-1.153702,52.9546795,-1.1536965000000001
49288,S181_LondonRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.949802,-1.140149,52.949799,-1.14022,52.949800499999995,-1.1401845000000002
49289,S181_LondonRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.949791,-1.14022,52.949787,-1.140351,52.949788999999996,-1.1402855
49290,S182_LondonRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.950409,-1.140407,52.950409,-1.140407,52.950409,-1.140407
49291,S182_LondonRd_cyclelane_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.95042,-1.140374,52.950405,-1.140356,52.9504125,-1.140365
49292,S182_LondonRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.950401,-1.140365,52.950386,-1.140339,52.950393500000004,-1.140352
49293,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.949738,-1.14022,52.949738,-1.140291,52.949738,-1.1402554999999999
49306,S188_NuthallRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.97794,-1.191402,52.977913,-1.191479,52.977926499999995,-1.1914405000000001
49307,S188_NuthallRd_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.977936,-1.191508,52.977928,-1.191546,52.977931999999996,-1.191527
49308,S208_LondonRd_road_not002,,CLOCKWISE_ONLY,False,False,True,52.943901,-1.139933,52.943905,-1.139766,52.943903,-1.1398495
49309,S208_LondonRd_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.943901,-1.139759,52.943909,-1.139704,52.943905,-1.1397315
49312,S214_QueensRd_road_inbound_not002,,CLOCKWISE_ONLY,False,False,True,52.946518,-1.140579,52.946472,-1.140566,52.946495,-1.1405725
49313,S214_QueensRd_road_outbound_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.946602,-1.140545,52.946548,-1.140547,52.946574999999996,-1.140546
49314,S215_LondonRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.944176,-1.140198,52.94418,-1.14016,52.944178,-1.140179
49315,S215_LondonRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.944191,-1.140148,52.944191,-1.140041,52.944191,-1.1400945
49317,Countline 2,,ANTICLOCKWISE_ONLY,False,True,False,52.950401,-1.140359,52.95039,-1.140323,52.9503955,-1.1403409999999998
49318,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.97794,-1.191402,52.977913,-1.191479,52.977926499999995,-1.1914405000000001
49319,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.943901,-1.139933,52.943905,-1.139766,52.943903,-1.1398495
49320,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.944191,-1.140148,52.944191,-1.140041,52.944191,-1.1400945
49550,S157_WesternBlvd_road_LHS_not002,,CLOCKWISE_ONLY,False,False,False,52.968014,-1.190504,52.968002,-1.190461,52.968008,-1.1904824999999999
49551,S157_WesternBlvd_road_not002,,CLOCKWISE_ONLY,False,False,False,52.968014,-1.190443,52.968002,-1.190409,52.968008,-1.190426
49552,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.968109,-1.190629,52.968075,-1.190508,52.968092,-1.1905685
49553,S160_B690_road_LHS_not002,,CLOCKWISE_ONLY,False,False,False,52.967922,-1.19109,52.967941,-1.191078,52.967931500000006,-1.191084
49554,S160_B690_road_not002,,CLOCKWISE_ONLY,False,False,False,52.967949,-1.191074,52.967968,-1.191062,52.967958499999995,-1.191068
49560,S213_NuthallRd_road_not002,,CLOCKWISE_ONLY,False,False,True,52.977592,-1.190843,52.977612,-1.190804,52.977602000000005,-1.1908235
49561,S213_NuthallRd_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.977604,-1.190789,52.977623,-1.190756,52.977613500000004,-1.1907725
49564,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.977592,-1.190843,52.977612,-1.190804,52.977602000000005,-1.1908235
49610,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.967903,-1.191394,52.967953,-1.191338,52.967928,-1.191366
49787,S166_MansfieldRd_road_not002,,CLOCKWISE_ONLY,False,False,False,52.967304,-1.153644,52.967304,-1.153716,52.967304,-1.15368
49788,S166_MansfieldRd_path_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.967312,-1.153716,52.967316,-1.153783,52.967314,-1.1537495
49789,S167_MansfieldRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.968536,-1.154004,52.968536,-1.153942,52.968536,-1.1539730000000001
49790,S167_MansfieldRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.96854,-1.153931,52.968517,-1.153807,52.9685285,-1.153869
49791,S168_MansfieldRd_road_not002,,CLOCKWISE_ONLY,False,False,True,52.967571,-1.15367,52.967571,-1.153576,52.967571,-1.153623
49792,S168_MansfieldRd_path_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.967583,-1.153576,52.967583,-1.153523,52.967583,-1.1535495
49793,S169_MansfieldRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.980259,-1.14722,52.980244,-1.14715,52.980251499999994,-1.147185
49794,S169_MansfieldRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.980255,-1.147138,52.98024,-1.147054,52.980247500000004,-1.147096
49795,S170_MansfieldRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.979984,-1.147062,52.979996,-1.147103,52.97999,-1.1470825
49796,S170_MansfieldRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.98,-1.14711,52.980011,-1.147169,52.9800055,-1.1471395000000002
49797,S171_MansfieldRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.959248,-1.149277,52.95924,-1.149328,52.959244,-1.1493025000000001
49798,S171_MansfieldRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.95924,-1.149328,52.959225,-1.149433,52.9592325,-1.1493805
49799,S172_NuthallRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.982323,-1.195665,52.98233,-1.195632,52.9823265,-1.1956485
49800,S172_NuthallRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.982334,-1.195632,52.982346,-1.19556,52.98234,-1.195596
49801,s173_NuthallRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.981636,-1.194789,52.981625,-1.194872,52.9816305,-1.1948305000000001
49802,s173_NuthallRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.981609,-1.194868,52.981594,-1.194986,52.9816015,-1.194927
49805,S177_WoodboroughRd_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.960129,-1.14797,52.960144,-1.147982,52.960136500000004,-1.1479759999999999
49806,S177_WoodboroughRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.960159,-1.147952,52.960236,-1.148088,52.9601975,-1.14802
49808,S178_WoodboroughRd_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.959908,-1.147905,52.9599,-1.147949,52.959903999999995,-1.1479270000000001
49809,S178_WoodboroughRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.9599,-1.147949,52.959866,-1.148022,52.959883,-1.1479855
49810,S179_HuntingdonSt_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.960621,-1.149026,52.960632,-1.14898,52.960626500000004,-1.149003
49811,S179_HuntingdonSt_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.960632,-1.14898,52.960674,-1.14882,52.96065299999999,-1.1488999999999998
49812,S180_HuntingdonSt_road_not002,,CLOCKWISE_ONLY,False,False,False,52.959,-1.146827,52.958969,-1.146907,52.9589845,-1.1468669999999999
49813,S180_HuntingdonSt_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.958969,-1.146907,52.958946,-1.146972,52.9589575,-1.1469395
49814,S183_LondonRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.95039,-1.140388,52.95034,-1.140303,52.950365,-1.1403455
49815,S183_LondonRd_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.950336,-1.140288,52.950329,-1.140245,52.9503325,-1.1402665
49821,S202_TollhouseHill_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.954704,-1.155553,52.954689,-1.155581,52.9546965,-1.155567
49822,S202_TollhouseHill_road_not002,,ANTICLOCKWISE_ONLY,False,False,False,52.954689,-1.155584,52.954659,-1.155716,52.954674,-1.15565
49823,S185_LondonRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.946915,-1.140317,52.946915,-1.140279,52.946915,-1.140298
49824,S185_LondonRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.94693,-1.140267,52.946926,-1.14017,52.946928,-1.1402185
49825,S186_WoodboroughRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.981606,-1.126664,52.981525,-1.126663,52.9815655,-1.1266635
49826,S187_WoodboroughRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.981617,-1.126234,52.981529,-1.126245,52.981573,-1.1262395
49829,S190_LowerParliamentSt_road_not002,,CLOCKWISE_ONLY,False,False,True,52.953247,-1.138993,52.953228,-1.139045,52.9532375,-1.139019
49830,Countline 1,,ANTICLOCKWISE_ONLY,False,True,False,52.960098,-1.148037,52.960171,-1.148181,52.9601345,-1.1481089999999998
49831,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.959839,-1.147857,52.959805,-1.147929,52.959822,-1.1478929999999998
49832,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.960625,-1.149023,52.960632,-1.148963,52.9606285,-1.148993
49833,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.950382,-1.140371,52.950344,-1.1403,52.950362999999996,-1.1403355
49837,S191_SouthwellRd_road_not002,,CLOCKWISE_ONLY,False,False,False,52.952961,-1.138555,52.952946,-1.13846,52.9529535,-1.1385075
49838,S191_SouthwellRd_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.952908,-1.138474,52.952896,-1.138427,52.952902,-1.1384505
49843,S193_CarltonRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.961975,-1.120247,52.961987,-1.120281,52.961981,-1.1202640000000001
49844,S193_CarltonRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.961975,-1.120302,52.962029,-1.120398,52.962002,-1.12035
49845,S194_HucknallRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.991272,-1.17067,52.991287,-1.170652,52.991279500000005,-1.170661
49846,S194_HucknallRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.991295,-1.170657,52.991348,-1.170609,52.9913215,-1.170633
49847,S194_HucknallRd_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.991348,-1.170588,52.991364,-1.170562,52.991355999999996,-1.170575
49853,S195_HucknallRd_road_not002,,CLOCKWISE_ONLY,False,False,False,52.990002,-1.166835,52.989952,-1.166871,52.989976999999996,-1.1668530000000001
49854,S195_HucknallRd_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.989948,-1.166863,52.989925,-1.166873,52.9899365,-1.166868
49855,Countline 1,,CLOCKWISE_ONLY,False,True,False,52.967564,-1.153655,52.967567,-1.153586,52.967565500000006,-1.1536205000000002
49874,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.968491,-1.153949,52.968491,-1.153831,52.968491,-1.15389
49875,Countline 1,,ANTICLOCKWISE_ONLY,False,True,False,52.98027,-1.147117,52.980259,-1.147066,52.9802645,-1.1470915
49876,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.979961,-1.14713,52.979977,-1.147207,52.979969,-1.1471685
49877,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.959152,-1.149342,52.959141,-1.149423,52.9591465,-1.1493825000000002
49879,Countline 3,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.982361,-1.195643,52.982372,-1.195572,52.9823665,-1.1956075
49880,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.981468,-1.194811,52.981461,-1.194896,52.9814645,-1.1948535
49881,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.94693,-1.140267,52.946926,-1.14017,52.946928,-1.1402185
49892,Countline 1,,ANTICLOCKWISE_ONLY,False,True,False,52.981617,-1.126234,52.981529,-1.126245,52.981573,-1.1262395
49894,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.981529,-1.126475,52.981503,-1.126477,52.981516,-1.1264759999999998
49895,S192_CarltonRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.962948,-1.119082,52.962894,-1.118958,52.962920999999994,-1.11902
49896,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.962948,-1.119082,52.962894,-1.118958,52.962920999999994,-1.11902
49899,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.961975,-1.120302,52.962029,-1.120398,52.962002,-1.12035
49900,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.991295,-1.170657,52.991348,-1.170609,52.9913215,-1.170633
49914,S203_DerbyRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.954563,-1.155959,52.954578,-1.155952,52.9545705,-1.1559555000000001
49915,S203_DerbyRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.954582,-1.155962,52.954624,-1.155922,52.954603000000006,-1.155942
49916,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.954582,-1.155962,52.954624,-1.155922,52.954603000000006,-1.155942
49921,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.953247,-1.138993,52.953228,-1.139045,52.9532375,-1.139019
49948,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.94651,-1.140719,52.946468,-1.140715,52.946489,-1.140717
49954,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.953217,-1.154144,52.953236,-1.15411,52.9532265,-1.154127
50646,S242_RadcliffeRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.937702,-1.133542,52.937683,-1.133526,52.9376925,-1.133534
50647,S242_RadcliffeRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.937683,-1.133483,52.937599,-1.133423,52.937641,-1.133453
50651,S244_LoughboroughRd_road_not002,,CLOCKWISE_ONLY,False,False,False,52.932858,-1.136765,52.932861,-1.136853,52.932859500000006,-1.136809
50652,S244_LoughboroughRd_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.93288,-1.13687,52.932884,-1.136906,52.932882,-1.136888
50653,S247_MeltonRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.902519,-1.119933,52.902523,-1.119983,52.902521,-1.119958
50654,S247_MeltonRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,False,52.902454,-1.119992,52.902454,-1.120143,52.902454,-1.1200675000000002
50655,S250_LadyBayBridge_roadRHS_not002,,CLOCKWISE_ONLY,False,False,False,52.939457,-1.128994,52.93943,-1.129047,52.939443499999996,-1.1290205
50656,S250_LadyBayBridge_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.939453,-1.12909,52.939442,-1.12914,52.9394475,-1.129115
50657,S253_RadcliffeRd_road_not002,,CLOCKWISE_ONLY,False,False,False,52.931938,-1.102364,52.932014,-1.10244,52.931976000000006,-1.102402
50658,S253_RadcliffeRd_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.932022,-1.10242,52.932045,-1.102436,52.9320335,-1.102428
50659,S264_ColwickRd_road_straight_not002,,CLOCKWISE_ONLY,False,False,False,52.96212,-1.068269,52.962143,-1.068356,52.9621315,-1.0683125
50660,S265_NottinghamRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.985191,-1.04061,52.985168,-1.0406,52.9851795,-1.040605
50661,S265_NottinghamRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.985168,-1.04058,52.985142,-1.04054,52.985155000000006,-1.0405600000000002
50662,S265_NottinghamRd_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.985142,-1.04052,52.985119,-1.0405,52.9851305,-1.0405099999999998
50663,S272_RadcliffeRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.931812,-1.102114,52.931831,-1.102143,52.9318215,-1.1021285
50664,S272_RadcliffeRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,False,52.93182,-1.102187,52.931892,-1.102254,52.931855999999996,-1.1022205
50682,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.937683,-1.133483,52.937599,-1.133423,52.937641,-1.133453
50683,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.932858,-1.136765,52.932861,-1.136853,52.932859500000006,-1.136809
50684,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.902454,-1.119992,52.902454,-1.120143,52.902454,-1.1200675000000002
50685,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.939457,-1.128994,52.93943,-1.129047,52.939443499999996,-1.1290205
50686,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.931938,-1.102364,52.932014,-1.10244,52.931976000000006,-1.102402
50687,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.96212,-1.068269,52.962143,-1.068356,52.9621315,-1.0683125
50691,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.93182,-1.102187,52.931892,-1.102254,52.931855999999996,-1.1022205
50880,S261_LondonRd_inbound_road_not002,,CLOCKWISE_ONLY,False,False,False,52.938156,-1.135525,52.938095,-1.135597,52.9381255,-1.135561
50881,S261_LondonRd_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.938072,-1.135538,52.938053,-1.135573,52.9380625,-1.1355555
50884,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.938156,-1.135525,52.938095,-1.135597,52.9381255,-1.135561
50995,S217_MansfieldRd(A60)_road_not002,,CLOCKWISE_ONLY,False,False,False,52.992779,-1.13963,52.992741,-1.13945,52.992760000000004,-1.13954
50996,S217_MansfieldRd(A60)_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.992722,-1.139458,52.99271,-1.139394,52.992716,-1.139426
51024,S220_ColwickLoopRd(A612)_road_not002,,CLOCKWISE_ONLY,False,False,False,52.960228,-1.070596,52.960281,-1.070656,52.960254500000005,-1.070626
51025,S220_ColwickLoopRd(A612)_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.960312,-1.070606,52.960323,-1.070629,52.9603175,-1.0706175
51026,S222_MansfieldRd(A60)_path_not222,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.991692,-1.139839,52.991695,-1.139758,52.9916935,-1.1397985
51027,S222_MansfieldRd(A60)_road_not222,,ANTICLOCKWISE_ONLY,False,False,False,52.991634,-1.139837,52.991634,-1.139918,52.991634,-1.1398774999999999
51028,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.991558,-1.139835,52.991558,-1.13991,52.991558,-1.1398725
51033,S223_MansfieldRd(A60)_road_not002,,ANTICLOCKWISE_ONLY,False,False,False,52.992744,-1.139818,52.992722,-1.139688,52.992733,-1.139753
51034,S223_MansfieldRd(A60)_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.992664,-1.13987,52.992672,-1.139909,52.992667999999995,-1.1398895
51035,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.992821,-1.139768,52.992809,-1.139681,52.992815,-1.1397244999999998
51053,S228_WoodboroughRd(B684)_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.98262,-1.123935,52.982635,-1.123966,52.9826275,-1.1239504999999999
